username,pay_dt,pay_time_dttm,pay_amt,currency
angelicacarrillo,2022-07-08,2022-07-08 00:08:09,100.0,rub
angelicacarrillo,2022-07-08,2022-07-08 00:15:10,125.0,rub
angelicacarrillo,2022-06-23,2022-06-23 18:18:21,50.0,rub
angelicacarrillo,2022-06-23,2022-06-23 18:13:05,50.0,rub
angelicacarrillo,2022-06-23,2022-06-23 18:01:06,250.0,rub
loganmiller,2022-10-05,2022-10-05 09:10:08,1.6324,usd
loganmiller,2022-09-17,2022-09-17 16:43:41,16.8944,usd
loganmiller,2022-09-17,2022-09-17 16:53:09,0.278,usd
wsmith,2022-10-05,2022-10-05 13:56:36,17.3668,usd
wsmith,2022-10-05,2022-10-05 14:13:29,0.8684,usd
edwardmiller,2022-12-29,2022-12-29 00:37:05,4.1667,usd
edwardmiller,2022-11-11,2022-11-11 18:42:06,4.2172,usd
edwardmiller,2022-10-22,2022-10-22 07:05:17,4.3469,usd
edwardmiller,2022-10-19,2022-10-19 23:03:14,8.685,usd
edwardmiller,2022-12-10,2022-12-10 20:29:04,1.0121,usd
edwardmiller,2023-06-21,2023-06-21 18:20:53,58.7891,usd
edwardmiller,2022-12-08,2022-12-08 15:54:05,0.4217,usd
edwardmiller,2023-04-18,2023-04-18 22:53:10,36.5533,usd
edwardmiller,2022-11-23,2022-11-23 15:35:05,2.5658,usd
edwardmiller,2022-10-17,2022-10-17 00:33:37,0.436,usd
edwardmiller,2022-10-17,2022-10-17 00:33:59,0.436,usd
edwardmiller,2022-10-17,2022-10-17 00:35:06,0.436,usd
edwardmiller,2023-01-11,2023-01-11 12:09:51,5.2636,usd
ashleyjackson,2023-06-16,2023-06-16 16:56:56,7.9764,usd
ashleyjackson,2023-06-16,2023-06-16 16:57:16,4.7858,usd
ashleyjackson,2023-06-16,2023-06-16 17:11:25,12.7622,usd
ashleyjackson,2023-06-16,2023-06-16 17:15:17,12.7622,usd
ashleyjackson,2023-06-16,2023-06-16 17:19:32,12.7622,usd
ashleyjackson,2023-05-26,2023-05-26 16:10:57,8.1082,usd
ashleyjackson,2023-03-27,2023-03-27 21:59:01,0.5596,usd
ashleyjackson,2023-03-27,2023-03-27 21:58:30,4.9848,usd
ashleyjackson,2023-03-27,2023-03-27 21:51:08,1.6616,usd
ashleyjackson,2023-03-27,2023-03-27 21:50:28,4.2676,usd
ashleyjackson,2023-05-13,2023-05-13 18:51:00,8.099,usd
ashleyjackson,2023-05-13,2023-05-13 18:51:58,4.8594,usd
ashleyjackson,2023-05-13,2023-05-13 19:01:35,8.099,usd
ashleyjackson,2023-05-13,2023-05-13 19:01:57,3.5636,usd
ashleyjackson,2023-03-15,2023-03-15 16:16:42,2.8588,usd
ashleyjackson,2023-03-06,2023-03-06 18:16:30,14.1582,usd
ashleyjackson,2023-03-06,2023-03-06 17:51:07,5.6634,usd
ashleyjackson,2023-03-01,2023-03-01 21:56:47,3.1896,usd
ashleyjackson,2023-06-25,2023-06-25 20:48:12,12.0732,usd
joseph91,2023-05-17,2023-05-17 14:42:25,6.2762,usd
joseph91,2023-05-12,2023-05-12 17:01:41,0.648,usd
joseph91,2023-05-12,2023-05-12 17:00:17,0.81,usd
joseph91,2023-05-12,2023-05-12 16:58:57,1.6198,usd
joseph91,2023-05-15,2023-05-15 15:47:37,6.3312,usd
joseph91,2023-05-16,2023-05-16 15:17:53,6.2276,usd
smithlaura,2022-11-12,2022-11-12 09:51:50,0.73,usd
randy35,2022-04-17,2022-04-17 00:07:08,4.4444,usd
charles86,2022-07-03,2022-07-03 18:12:44,95.0,rub
charles86,2022-07-06,2022-07-06 13:15:56,51.0,rub
charles86,2022-07-06,2022-07-06 16:58:41,31.0,rub
charles86,2022-07-06,2022-07-06 10:10:02,85.0,rub
kgarner,2022-08-23,2022-08-23 19:47:26,400.0,rub
kgarner,2022-08-16,2022-08-16 22:55:09,50.0,rub
riddledaniel,2022-08-23,2022-08-23 17:02:53,100.0,rub
riddledaniel,2023-02-15,2023-02-15 17:45:08,500.0,rub
riddledaniel,2022-08-07,2022-08-07 18:05:34,25.0,rub
riddledaniel,2022-07-08,2022-07-08 07:58:33,100.0,rub
riddledaniel,2022-06-15,2022-06-15 16:27:27,500.0,rub
riddledaniel,2022-10-28,2022-10-28 10:41:12,25.0,rub
riddledaniel,2022-09-10,2022-09-10 11:56:08,250.0,rub
riddledaniel,2022-06-17,2022-06-17 12:45:32,25.0,rub
riddledaniel,2022-12-01,2022-12-01 04:34:12,150.0,rub
riddledaniel,2023-01-26,2023-01-26 04:09:24,100.0,rub
riddledaniel,2022-12-15,2022-12-15 14:35:23,50.0,rub
riddledaniel,2022-12-15,2022-12-15 10:49:11,250.0,rub
riddledaniel,2022-12-30,2022-12-30 10:18:53,150.0,rub
riddledaniel,2023-01-13,2023-01-13 09:12:22,100.0,rub
riddledaniel,2023-01-11,2023-01-11 18:08:13,25.0,rub
riddledaniel,2023-01-11,2023-01-11 17:47:41,100.0,rub
riddledaniel,2022-10-27,2022-10-27 14:06:21,150.0,rub
riddledaniel,2022-08-08,2022-08-08 16:11:18,99.0,rub
riddledaniel,2023-02-07,2023-02-07 17:37:19,150.0,rub
riddledaniel,2023-02-07,2023-02-07 17:51:53,50.0,rub
jackiemorris,2023-04-11,2023-04-11 14:09:33,93.6584,usd
adam81,2023-04-23,2023-04-23 16:34:51,2.2666,usd
adam81,2023-04-19,2023-04-19 18:45:42,4.9294,usd
jcollier,2023-02-14,2023-02-14 17:45:05,6.9456,usd
jcollier,2023-01-27,2023-01-27 15:17:25,3.5824,usd
jcollier,2023-05-08,2023-05-08 14:35:16,7.9356,usd
jcollier,2023-02-17,2023-02-17 15:33:57,7.0978,usd
jcollier,2023-03-16,2023-03-16 08:39:22,12.1752,usd
jcollier,2022-12-05,2022-12-05 14:42:24,66.4482,usd
dunngregory,2022-05-28,2022-05-28 21:52:56,4.4048,usd
barreraalexis,2022-05-28,2022-05-28 17:07:04,242.5,rub
barreraalexis,2022-12-28,2022-12-28 21:25:20,95.95,rub
barreraalexis,2022-05-18,2022-05-18 15:28:21,19.8,rub
barreraalexis,2022-05-18,2022-05-18 14:47:40,82.79,rub
barreraalexis,2022-10-22,2022-10-22 20:13:04,84.44,rub
barreraalexis,2022-12-03,2022-12-03 12:59:41,267.76,rub
barreraalexis,2022-12-03,2022-12-03 19:16:21,642.62,rub
barreraalexis,2022-04-19,2022-04-19 20:55:23,1889.61,rub
barreraalexis,2022-04-19,2022-04-19 21:02:40,95.95,rub
barreraalexis,2022-05-04,2022-05-04 16:34:27,130.0,rub
barreraalexis,2022-10-31,2022-10-31 20:01:33,215.56,rub
barreraalexis,2022-11-22,2022-11-22 13:18:18,1202.93,rub
barreraalexis,2022-09-12,2022-09-12 15:10:37,105.56,rub
barreraalexis,2022-09-12,2022-09-12 13:32:54,179.44,rub
barreraalexis,2022-11-20,2022-11-20 13:34:53,1508.89,rub
barreraalexis,2022-04-30,2022-04-30 11:44:24,219.44,rub
barreraalexis,2022-08-31,2022-08-31 14:58:02,754.44,rub
barreraalexis,2022-08-31,2022-08-31 15:12:28,538.89,rub
barreraalexis,2022-08-31,2022-08-31 15:58:04,107.78,rub
barreraalexis,2022-08-31,2022-08-31 16:18:12,28.62,rub
barreraalexis,2022-08-31,2022-08-31 17:54:06,10.78,rub
barreraalexis,2022-07-02,2022-07-02 08:19:26,155.73,rub
barreraalexis,2022-11-23,2022-11-23 13:53:03,262.46,rub
barreraalexis,2022-11-16,2022-11-16 10:33:51,10.56,rub
barreraalexis,2022-11-30,2022-11-30 16:21:12,28.62,rub
barreraalexis,2022-08-29,2022-08-29 10:21:30,158.33,rub
barreraalexis,2022-08-11,2022-08-11 07:59:40,21.8,rub
barreraalexis,2022-04-28,2022-04-28 19:02:47,84.9,rub
barreraalexis,2022-12-31,2022-12-31 16:19:27,28.62,rub
barreraalexis,2022-08-10,2022-08-10 11:38:56,106.74,rub
barreraalexis,2022-08-10,2022-08-10 11:45:07,108.99,rub
barreraalexis,2022-08-10,2022-08-10 15:22:10,54.49,rub
barreraalexis,2022-08-10,2022-08-10 13:59:28,2139.0,rub
barreraalexis,2022-08-10,2022-08-10 14:12:34,130.79,rub
barreraalexis,2022-08-16,2022-08-16 17:08:22,107.78,rub
barreraalexis,2022-05-01,2022-05-01 08:41:08,2612.33,rub
barreraalexis,2022-10-01,2022-10-01 20:24:04,108.99,rub
barreraalexis,2022-10-01,2022-10-01 20:49:33,163.48,rub
barreraalexis,2022-11-15,2022-11-15 21:21:58,75.44,rub
barreraalexis,2023-06-03,2023-06-03 14:26:49,112.94,rub
chebert,2023-04-02,2023-04-02 01:44:22,250.0,rub
chebert,2023-04-02,2023-04-02 01:32:23,300.0,rub
chebert,2023-04-02,2023-04-02 01:28:28,800.0,rub
chebert,2023-04-02,2023-04-02 01:26:07,750.0,rub
chebert,2023-04-02,2023-04-02 01:20:21,600.0,rub
chebert,2023-06-17,2023-06-17 18:09:06,500.0,rub
chebert,2023-03-11,2023-03-11 14:54:10,600.0,rub
chebert,2023-04-01,2023-04-01 12:42:52,600.0,rub
chebert,2023-06-23,2023-06-23 20:38:58,900.0,rub
chebert,2023-06-23,2023-06-23 20:18:26,644.5,rub
chebert,2023-05-23,2023-05-23 01:23:16,500.0,rub
qwoodard,2022-12-17,2022-12-17 11:46:55,3.3956,usd
qwoodard,2022-12-30,2022-12-30 13:30:02,3.4722,usd
qwoodard,2023-01-02,2023-01-02 21:07:32,6.9444,usd
qwoodard,2022-12-26,2022-12-26 15:23:20,13.8566,usd
qwoodard,2022-12-26,2022-12-26 16:25:03,17.3208,usd
qwoodard,2022-12-23,2022-12-23 18:56:23,6.8592,usd
qwoodard,2023-01-28,2023-01-28 11:02:26,3.5824,usd
qwoodard,2023-01-09,2023-01-09 13:47:13,10.5178,usd
michaeljenkins,2022-12-29,2022-12-29 19:32:55,100.0,rub
annpadilla,2022-07-20,2022-07-20 19:26:07,80.3963,usd
annpadilla,2022-07-20,2022-07-20 19:27:46,5.9239,usd
annpadilla,2022-11-04,2022-11-04 13:36:37,20.5375,usd
annpadilla,2023-03-05,2023-03-05 22:54:35,4.3783,usd
annpadilla,2022-11-27,2022-11-27 22:26:25,25.739,usd
annpadilla,2022-11-27,2022-11-27 22:32:49,8.5797,usd
annpadilla,2022-07-15,2022-07-15 18:07:45,4.175,usd
annpadilla,2022-07-15,2022-07-15 18:06:26,8.3499,usd
annpadilla,2022-07-15,2022-07-15 18:05:49,8.3499,usd
annpadilla,2022-07-15,2022-07-15 18:04:34,8.3499,usd
annpadilla,2022-10-31,2022-10-31 15:52:55,4.3016,usd
annpadilla,2022-07-01,2022-07-01 15:40:28,8.4195,usd
annpadilla,2022-07-28,2022-07-28 15:37:35,55.4216,usd
annpadilla,2022-07-05,2022-07-05 19:07:55,4.1961,usd
annpadilla,2022-11-03,2022-11-03 19:18:02,8.5573,usd
annpadilla,2022-12-04,2022-12-04 22:51:38,36.4462,usd
annpadilla,2022-12-04,2022-12-04 23:01:00,45.7696,usd
annpadilla,2022-07-29,2022-07-29 11:13:40,57.101,usd
annpadilla,2022-07-04,2022-07-04 19:58:49,8.4417,usd
annpadilla,2022-08-05,2022-08-05 20:49:34,59.6737,usd
annpadilla,2022-07-14,2022-07-14 17:45:21,4.175,usd
annpadilla,2022-07-14,2022-07-14 17:36:41,25.0498,usd
annpadilla,2022-07-14,2022-07-14 17:30:40,4.175,usd
annpadilla,2022-07-14,2022-07-14 17:28:25,8.3499,usd
johnlynch,2023-02-15,2023-02-15 17:09:24,3.5341,usd
johnlynch,2023-03-13,2023-03-13 12:28:12,3.5127,usd
johnlynch,2023-02-23,2023-02-23 09:11:30,0.8809,usd
johnlynch,2023-03-11,2023-03-11 13:54:27,10.5632,usd
johnlynch,2023-03-09,2023-03-09 04:10:26,1.7605,usd
johnlynch,2023-06-19,2023-06-19 08:52:11,2.3256,usd
johnlynch,2023-06-19,2023-06-19 08:54:53,0.1561,usd
johnlynch,2022-08-19,2022-08-19 08:25:57,1.6846,usd
johnlynch,2022-08-14,2022-08-14 18:57:45,1.505,usd
johnlynch,2022-10-15,2022-10-15 10:41:02,0.8678,usd
hnelson,2023-05-08,2023-05-08 16:55:19,100.0,rub
hnelson,2023-05-22,2023-05-22 19:38:36,50.0,rub
hnelson,2023-04-08,2023-04-08 09:35:58,50.0,rub
hnelson,2023-04-08,2023-04-08 09:38:26,25.0,rub
hnelson,2023-05-23,2023-05-23 17:27:07,150.0,rub
hnelson,2023-05-18,2023-05-18 18:19:44,100.0,rub
hnelson,2023-05-18,2023-05-18 18:21:26,50.0,rub
melissagonzalez,2022-06-21,2022-06-21 08:03:02,50.0,rub
amanda36,2023-02-10,2023-02-10 14:19:48,100.0,rub
amanda36,2022-12-10,2022-12-10 11:14:12,100.0,rub
amanda36,2022-10-09,2022-10-09 15:07:07,600.0,rub
amanda36,2023-01-09,2023-01-09 14:43:05,250.0,rub
amanda36,2023-03-22,2023-03-22 18:47:42,200.0,rub
gallegoswilliam,2022-08-23,2022-08-23 16:48:11,0.6426,usd
gallegoswilliam,2022-08-23,2022-08-23 11:02:06,1.6912,usd
john07,2022-08-27,2022-08-27 20:09:05,70.0,rub
john07,2022-08-28,2022-08-28 18:41:01,120.0,rub
bonillachase,2023-02-20,2023-02-20 08:56:06,2.6539,usd
bonillachase,2023-02-19,2023-02-19 13:23:30,1.7748,usd
bonillachase,2023-06-08,2023-06-08 12:49:31,0.3989,usd
bonillachase,2022-05-30,2022-05-30 14:23:56,1.7871,usd
bonillachase,2022-07-22,2022-07-22 12:21:03,4.2421,usd
bonillachase,2022-07-21,2022-07-21 17:59:02,1.6969,usd
bonillachase,2023-02-09,2023-02-09 14:39:32,0.8595,usd
christina91,2022-12-29,2022-12-29 13:02:10,250.0,rub
jameshart,2022-12-18,2022-12-18 22:53:59,30.0,rub
jameshart,2022-12-18,2022-12-18 22:56:22,90.0,rub
jameshart,2022-09-21,2022-09-21 13:14:07,140.0,rub
jameshart,2022-09-21,2022-09-21 13:09:52,150.0,rub
jameshart,2023-01-02,2023-01-02 10:01:58,200.0,rub
jameshart,2023-01-02,2023-01-02 10:07:08,200.0,rub
jameshart,2023-01-01,2023-01-01 13:22:47,105.0,rub
jameshart,2022-12-21,2022-12-21 20:43:12,100.0,rub
larrymeza,2023-01-29,2023-01-29 12:25:08,95.0,rub
larrymeza,2022-10-24,2022-10-24 21:58:32,25.0,rub
richardferrell,2023-05-30,2023-05-30 14:07:55,200.0,rub
richardferrell,2023-02-21,2023-02-21 11:01:01,40.0,rub
richardferrell,2023-02-20,2023-02-20 06:28:58,220.0,rub
richardferrell,2023-05-17,2023-05-17 17:41:41,55.0,rub
richardferrell,2023-05-28,2023-05-28 17:26:22,50.0,rub
richardferrell,2022-12-24,2022-12-24 13:13:19,50.0,rub
richardferrell,2023-04-27,2023-04-27 13:43:08,500.0,rub
richardferrell,2023-05-11,2023-05-11 18:29:38,50.0,rub
richardferrell,2022-12-09,2022-12-09 05:43:02,80.0,rub
richardferrell,2022-11-11,2022-11-11 18:30:33,300.0,rub
richardferrell,2022-11-25,2022-11-25 14:18:29,50.0,rub
richardferrell,2023-01-12,2023-01-12 09:15:09,290.0,rub
richardferrell,2023-04-26,2023-04-26 14:20:26,10.0,rub
richardferrell,2022-12-27,2022-12-27 16:50:04,50.0,rub
richardferrell,2023-05-07,2023-05-07 10:51:50,150.0,rub
richardferrell,2022-11-26,2022-11-26 11:19:24,250.0,rub
richardferrell,2023-05-31,2023-05-31 15:44:22,250.0,rub
richardferrell,2023-04-06,2023-04-06 09:07:36,50.0,rub
richardferrell,2023-01-02,2023-01-02 05:23:51,100.0,rub
richardferrell,2023-01-02,2023-01-02 05:25:06,30.0,rub
richardferrell,2023-05-01,2023-05-01 14:04:29,100.0,rub
avilaedward,2023-06-21,2023-06-21 18:14:03,3.1354,usd
avilaedward,2023-06-21,2023-06-21 20:32:36,4.7032,usd
uwhitney,2023-06-21,2023-06-21 12:07:08,9.5,rub
uwhitney,2023-06-21,2023-06-21 15:45:00,9.5,rub
uwhitney,2023-06-21,2023-06-21 15:59:11,28.5,rub
uwhitney,2023-06-18,2023-06-18 10:12:55,47.5,rub
qcrane,2023-02-24,2023-02-24 11:29:16,4.2282,usd
qcrane,2023-03-13,2023-03-13 18:30:10,2.2832,usd
qcrane,2023-02-10,2023-02-10 14:08:05,1.3752,usd
emily79,2022-12-29,2022-12-29 11:31:27,2560.0,rub
emily79,2023-02-22,2023-02-22 16:52:29,20.0,rub
emily79,2023-02-22,2023-02-22 16:49:50,230.0,rub
emily79,2023-02-22,2023-02-22 16:45:01,230.0,rub
emily79,2023-02-22,2023-02-22 16:37:50,250.0,rub
emily79,2023-01-25,2023-01-25 20:12:24,75.0,rub
emily79,2023-01-07,2023-01-07 19:26:22,75.0,rub
emily79,2022-12-24,2022-12-24 19:40:20,1100.0,rub
emily79,2023-02-11,2023-02-11 17:04:47,75.0,rub
emily79,2023-06-04,2023-06-04 21:36:35,97.0,rub
emily79,2022-12-25,2022-12-25 18:59:47,140.0,rub
emily79,2023-06-08,2023-06-08 11:59:51,120.0,rub
emily79,2022-08-21,2022-08-21 16:41:43,25.0,rub
emily79,2022-08-21,2022-08-21 16:40:15,100.0,rub
emily79,2022-12-23,2022-12-23 19:59:59,600.0,rub
emily79,2022-12-23,2022-12-23 19:39:26,250.0,rub
emily79,2023-03-19,2023-03-19 15:32:42,100.0,rub
emily79,2023-04-07,2023-04-07 17:47:41,340.0,rub
emily79,2023-05-18,2023-05-18 11:05:00,225.0,rub
qbaker,2022-07-26,2022-07-26 15:44:48,0.8346,usd
qbaker,2022-07-26,2022-07-26 15:48:01,0.1669,usd
tjordan,2023-02-14,2023-02-14 10:15:18,200.0,rub
tjordan,2022-10-23,2022-10-23 17:54:51,200.0,rub
tjordan,2022-10-23,2022-10-23 20:11:43,5.0,rub
tjordan,2022-09-11,2022-09-11 22:06:36,350.0,rub
tjordan,2022-09-11,2022-09-11 09:29:31,500.0,rub
tjordan,2022-09-17,2022-09-17 22:15:31,1000.0,rub
tjordan,2022-10-05,2022-10-05 14:01:07,300.0,rub
tjordan,2022-11-11,2022-11-11 20:26:20,700.0,rub
tjordan,2022-09-24,2022-09-24 22:00:53,2700.0,rub
tjordan,2022-09-08,2022-09-08 23:42:49,20.0,rub
tjordan,2022-11-30,2022-11-30 18:59:18,150.0,rub
tjordan,2022-11-09,2022-11-09 16:15:29,150.0,rub
jenniferroy,2022-04-24,2022-04-24 05:52:15,0.2675,usd
jenniferroy,2022-04-19,2022-04-19 19:20:56,0.534,usd
jenniferroy,2022-04-19,2022-04-19 19:19:07,0.267,usd
jenniferroy,2022-05-17,2022-05-17 02:53:11,1.7625,usd
jenniferroy,2022-04-27,2022-04-27 00:07:52,0.8776,usd
jenniferroy,2022-04-17,2022-04-17 20:36:28,0.2667,usd
jenniferroy,2022-04-17,2022-04-17 20:14:23,0.1778,usd
jenniferroy,2022-04-16,2022-04-16 02:37:18,0.3553,usd
jenniferroy,2022-04-14,2022-04-14 19:30:35,0.8882,usd
jenniferroy,2022-05-05,2022-05-05 22:02:25,0.5125,usd
jenniferroy,2022-04-25,2022-04-25 22:45:12,0.4477,usd
danielgeorge,2022-11-11,2022-11-11 21:40:29,100.0,rub
duranerica,2023-02-05,2023-02-05 17:31:56,95.0,rub
duranerica,2023-05-09,2023-05-09 14:57:57,35.36,rub
duranerica,2023-05-09,2023-05-09 10:20:36,513.51,rub
duranerica,2023-02-01,2023-02-01 14:57:24,959.59,rub
duranerica,2023-03-29,2023-03-29 17:37:56,1425.0,rub
duranerica,2023-03-29,2023-03-29 17:38:34,1425.0,rub
duranerica,2023-01-31,2023-01-31 15:34:31,287.87,rub
duranerica,2023-03-19,2023-03-19 16:29:03,1425.0,rub
duranerica,2023-03-21,2023-03-21 17:19:38,2850.0,rub
duranerica,2023-04-07,2023-04-07 09:34:22,1425.0,rub
duranerica,2023-02-28,2023-02-28 17:37:00,95.0,rub
mariaweiss,2023-02-05,2023-02-05 19:51:03,21.191,usd
mariaweiss,2023-01-26,2023-01-26 19:57:10,21.4942,usd
mariaweiss,2023-02-25,2023-02-25 20:13:00,4.2282,usd
mariaweiss,2023-01-12,2023-01-12 18:51:20,8.4802,usd
mariaweiss,2023-01-10,2023-01-10 18:53:28,6.6816,usd
mariaweiss,2023-01-01,2023-01-01 15:40:22,12.5,usd
mariaweiss,2023-01-03,2023-01-03 14:04:14,7.6388,usd
moorebrandon,2023-02-27,2023-02-27 08:48:39,3.5924,usd
amypatterson,2022-05-25,2022-05-25 09:40:55,100.0,rub
amypatterson,2022-05-28,2022-05-28 11:26:19,50.0,rub
cbowers,2023-06-15,2023-06-15 14:44:17,6.3811,usd
cbowers,2023-02-22,2023-02-22 23:02:47,4.4044,usd
cbowers,2023-06-10,2023-06-10 20:33:09,6.4161,usd
cbowers,2023-02-24,2023-02-24 10:52:11,6.6948,usd
geraldnunez,2023-06-15,2023-06-15 10:09:23,18.0,rub
geraldnunez,2023-02-14,2023-02-14 16:59:03,3000.0,rub
geraldnunez,2023-06-09,2023-06-09 21:23:01,400.0,rub
geraldnunez,2023-02-20,2023-02-20 20:32:25,10.0,rub
geraldnunez,2023-04-11,2023-04-11 18:37:12,700.0,rub
geraldnunez,2023-04-11,2023-04-11 18:40:50,10.0,rub
geraldnunez,2023-02-23,2023-02-23 20:58:50,150.0,rub
geraldnunez,2023-02-25,2023-02-25 20:02:50,2200.0,rub
geraldnunez,2023-02-24,2023-02-24 19:48:11,500.0,rub
geraldnunez,2023-02-24,2023-02-24 19:53:42,480.0,rub
geraldnunez,2023-02-24,2023-02-24 19:55:39,10.0,rub
geraldnunez,2023-03-26,2023-03-26 19:27:01,150.0,rub
geraldnunez,2023-04-12,2023-04-12 17:01:44,50.0,rub
geraldnunez,2023-04-12,2023-04-12 17:03:09,50.0,rub
geraldnunez,2023-04-12,2023-04-12 17:04:48,100.0,rub
geraldnunez,2023-06-18,2023-06-18 19:36:40,357.0,rub
geraldnunez,2023-03-28,2023-03-28 16:33:43,200.0,rub
geraldnunez,2023-03-31,2023-03-31 21:17:34,600.0,rub
geraldnunez,2023-06-23,2023-06-23 19:50:14,80.0,rub
rodney36,2022-11-01,2022-11-01 00:53:25,0.344,usd
rodney36,2022-11-01,2022-11-01 00:58:45,0.172,usd
rodney36,2022-11-29,2022-11-29 18:25:56,9.2574,usd
rodney36,2022-11-20,2022-11-20 19:22:23,60.7342,usd
rodney36,2022-11-20,2022-11-20 19:19:12,0.1688,usd
rodney36,2023-05-18,2023-05-18 14:58:15,4.0362,usd
whitescott,2023-06-16,2023-06-16 17:54:58,47.5,rub
whitescott,2023-06-16,2023-06-16 18:05:01,47.5,rub
whitescott,2023-06-19,2023-06-19 16:49:32,47.5,rub
whitescott,2023-06-23,2023-06-23 09:18:09,47.5,rub
wward,2023-05-17,2023-05-17 09:26:26,100.0,rub
alex57,2023-01-08,2023-01-08 18:46:27,45.45,rub
scampbell,2023-05-17,2023-05-17 07:29:47,8.0878,usd
scampbell,2023-05-25,2023-05-25 20:22:06,4.0541,usd
scampbell,2023-05-27,2023-05-27 06:46:19,24.3246,usd
bentonkristen,2023-06-16,2023-06-16 17:43:32,31.9056,usd
bentonkristen,2023-06-08,2023-06-08 10:50:53,1.5318,usd
bentonkristen,2023-06-14,2023-06-14 05:25:10,3.759,usd
bentonkristen,2023-06-24,2023-06-24 21:01:22,3.0676,usd
williamslindsey,2022-11-29,2022-11-29 21:19:19,171.4352,usd
weaverjohn,2022-05-28,2022-05-28 22:03:50,100.0,rub
katie57,2023-05-19,2023-05-19 21:56:28,16.1444,usd
katie57,2023-05-19,2023-05-19 22:10:08,8.0722,usd
katie57,2023-05-19,2023-05-19 22:11:50,8.0722,usd
katie57,2023-05-17,2023-05-17 15:20:30,16.1756,usd
katie57,2023-05-14,2023-05-14 16:26:00,13.842,usd
katie57,2023-05-13,2023-05-13 17:02:57,27.6988,usd
roybecky,2023-03-25,2023-03-25 21:09:39,1.751,usd
roybecky,2023-03-27,2023-03-27 07:09:29,1.749,usd
roybecky,2023-03-27,2023-03-27 07:08:35,5.247,usd
roybecky,2023-03-27,2023-03-27 07:07:50,8.7452,usd
roybecky,2023-05-04,2023-05-04 16:04:14,0.7912,usd
roybecky,2023-05-04,2023-05-04 16:03:48,15.8224,usd
roybecky,2023-03-15,2023-03-15 08:03:04,1.7538,usd
roybecky,2023-03-15,2023-03-15 08:03:45,0.877,usd
roybecky,2023-02-05,2023-02-05 20:31:36,1.766,usd
roybecky,2023-04-09,2023-04-09 15:32:03,3.4146,usd
roybecky,2023-04-19,2023-04-19 18:04:40,3.2864,usd
roybecky,2023-05-15,2023-05-15 09:45:28,1.615,usd
roybecky,2023-03-03,2023-03-03 13:22:24,1.7648,usd
roybecky,2023-03-03,2023-03-03 13:18:24,1.7648,usd
roybecky,2023-04-13,2023-04-13 06:40:35,1.6278,usd
simmonsbrandy,2022-05-28,2022-05-28 10:40:02,100.0,rub
danielle63,2023-06-13,2023-06-13 21:06:37,2.3214,usd
danielle63,2023-06-19,2023-06-19 15:37:42,1.333,usd
danielle63,2023-06-16,2023-06-16 16:07:26,2.9652,usd
danielle63,2023-06-18,2023-06-18 22:13:28,1.2602,usd
danielle63,2023-06-18,2023-06-18 22:15:52,2.8354,usd
danielle63,2023-06-23,2023-06-23 13:28:12,11.7964,usd
lcortez,2023-03-24,2023-03-24 15:36:18,5.2532,usd
lcortez,2023-03-26,2023-03-26 15:00:48,5.2628,usd
lcortez,2023-03-26,2023-03-26 20:04:31,10.5256,usd
lcortez,2023-03-27,2023-03-27 21:56:33,8.7452,usd
lcortez,2023-03-28,2023-03-28 20:32:23,17.3732,usd
lcortez,2023-03-28,2023-03-28 00:20:18,6.7756,usd
lcortez,2023-03-29,2023-03-29 16:54:44,4.605,usd
lcortez,2023-03-29,2023-03-29 22:52:40,16.7928,usd
caroline67,2023-02-21,2023-02-21 20:48:45,10.5906,usd
caroline67,2023-02-15,2023-02-15 15:35:51,12.7226,usd
caroline67,2023-02-15,2023-02-15 15:41:30,1.767,usd
caroline67,2023-01-18,2023-01-18 23:19:59,5.2854,usd
caroline67,2023-01-11,2023-01-11 13:01:59,1.7546,usd
caroline67,2023-01-11,2023-01-11 12:57:28,1.7546,usd
caroline67,2022-12-31,2022-12-31 21:25:51,1.7362,usd
caroline67,2022-12-31,2022-12-31 21:23:20,1.7362,usd
caroline67,2023-03-01,2023-03-01 22:45:10,8.86,usd
antonio91,2022-12-24,2022-12-24 15:16:07,3.5668,usd
antonio91,2022-12-27,2022-12-27 17:10:36,17.4052,usd
antonio91,2023-02-05,2023-02-05 19:03:26,3.7084,usd
vincentshannon,2023-02-26,2023-02-26 18:06:34,25.0,rub
zruiz,2022-09-08,2022-09-08 20:06:51,10.0,rub
zruiz,2022-12-15,2022-12-15 10:21:36,60.0,rub
unelson,2022-09-21,2022-09-21 12:08:19,17.175,usd
unelson,2022-08-26,2022-08-26 02:08:09,3.0432,usd
unelson,2022-09-04,2022-09-04 17:35:10,38.0743,usd
unelson,2022-09-08,2022-09-08 15:51:46,0.7018,usd
unelson,2022-09-26,2022-09-26 21:55:45,2.6079,usd
unelson,2022-06-04,2022-06-04 12:56:06,8.8203,usd
campbelllori,2023-04-22,2023-04-22 18:47:42,1.6308,usd
campbelllori,2023-04-24,2023-04-24 12:25:07,1.6216,usd
campbelllori,2023-05-29,2023-05-29 19:18:16,15.3252,usd
campbelllori,2023-05-24,2023-05-24 17:23:24,5.6994,usd
xwiley,2023-04-22,2023-04-22 16:23:41,8.1537,usd
xwiley,2023-03-09,2023-03-09 17:28:45,0.8803,usd
xwiley,2022-07-11,2022-07-11 20:30:08,4.1159,usd
